"","Comparison","Z","P.unadj","P.adj","subtype","sig","sig.adjust"
"1348","Cell cycle - Unclassified",0.445365944575588,0.656055318829482,0.971466529805195,"EMT","",""
"1349","Chromatin histone acetylation - Unclassified",0.54210982141146,0.587742853238622,0.92992191163097,"EMT","",""
"1350","Chromatin histone methylation - Unclassified",1.29871346788434,0.194042280385913,0.669011444315612,"EMT","",""
"1351","Chromatin other - Unclassified",-0.991795427956059,0.321297328423466,0.765151369750728,"EMT","",""
"1352","Cytoskeleton - Unclassified",-0.155845616146121,0.876154713401603,0.982484168911506,"EMT","",""
"1353","DNA replication - Unclassified",1.026565177053,0.304625258438423,0.748600369141232,"EMT","",""
"1354","EGFR signaling - Unclassified",0.906519543411656,0.364660925434254,0.779969201623265,"EMT","",""
"1355","ERK MAPK signaling - Unclassified",1.69957515930862,0.0892108661290404,0.624476062903283,"EMT",".",""
"1356","Genome integrity - Unclassified",0.0498395955048517,0.960250213225069,1,"EMT","",""
"1357","Hormone-related - Unclassified",-1.19921263524353,0.230445275430293,0.700432350321021,"EMT","",""
"1358","IGF1R signaling - Unclassified",-0.235616424709867,0.813730327172574,1,"EMT","",""
"1359","Metabolism - Unclassified",0.0985654220748108,0.921483325476454,0.990058828767725,"EMT","",""
"1360","Mitosis - Unclassified",-0.240356224056667,0.81005411168861,1,"EMT","",""
"1361","Other - Unclassified",0.318118531839706,0.750395026887525,0.990521435491533,"EMT","",""
"1362","Other, kinases - Unclassified",0.155225949214325,0.876643191711378,0.973579698487155,"EMT","",""
"1363","PI3K/MTOR signaling - Unclassified",-1.43358926479682,0.151689508799985,0.68706424574111,"EMT","",""
"1364","Protein stability and degradation - Unclassified",0.382876690153535,0.701811195391078,0.988526744727677,"EMT","",""
"1365","RTK signaling - Unclassified",-0.024488775998915,0.980462736486997,1,"EMT","",""
"1366","ABL signaling - WNT signaling",-1.13340314921509,0.257044992212847,0.690434804664741,"EMT","",""
"1367","Apoptosis regulation - WNT signaling",-0.504430998082933,0.613958539697902,0.951841762887352,"EMT","",""
"1368","Cell cycle - WNT signaling",0.290401159748387,0.771509356563686,0.995634979699505,"EMT","",""
"1369","Chromatin histone acetylation - WNT signaling",0.424246399508884,0.671386125176677,0.975410030917059,"EMT","",""
"1370","Chromatin histone methylation - WNT signaling",1.22729453435716,0.2197119091536,0.685857446141642,"EMT","",""
"1371","Chromatin other - WNT signaling",-1.22716887869723,0.219759123846064,0.676858101445878,"EMT","",""
"1372","Cytoskeleton - WNT signaling",-0.274967627916086,0.783341109172312,0.994240638564857,"EMT","",""
"1373","DNA replication - WNT signaling",0.927047713558528,0.353901761696918,0.771238744830075,"EMT","",""
"1374","EGFR signaling - WNT signaling",0.79467637653927,0.426801777489498,0.808124677049787,"EMT","",""
"1375","ERK MAPK signaling - WNT signaling",1.67338954700323,0.0942506342937419,0.622054186338697,"EMT",".",""
"1376","Genome integrity - WNT signaling",-0.153054849993219,0.878355020758406,0.970813443996133,"EMT","",""
"1377","Hormone-related - WNT signaling",-1.41126863510098,0.158165419066989,0.664294760081353,"EMT","",""
"1378","IGF1R signaling - WNT signaling",-0.434761993514265,0.663735194777206,0.976578534990666,"EMT","",""
"1379","Metabolism - WNT signaling",-0.043290448929478,0.965470004736554,1,"EMT","",""
"1380","Mitosis - WNT signaling",-0.460769840134108,0.6449637420851,0.973768787069661,"EMT","",""
"1381","Other - WNT signaling",0.151008603069161,0.87996892945803,0.967965822403834,"EMT","",""
"1382","Other, kinases - WNT signaling",-0.0324706476435402,0.974096723468782,1,"EMT","",""
"1383","PI3K/MTOR signaling - WNT signaling",-1.82887650128576,0.067418111225437,0.57679939603985,"EMT",".",""
"1384","Protein stability and degradation - WNT signaling",0.233286923349118,0.815538612161852,0.996769414864486,"EMT","",""
"1385","RTK signaling - WNT signaling",-0.193074570248363,0.846900567932902,0.978170155962501,"EMT","",""
"1386","Unclassified - WNT signaling",-0.166894967502823,0.867452692965147,0.987101340270684,"EMT","",""
"1387","ABL signaling - Apoptosis regulation",0.346020425600186,0.729327364420285,0.886708532532031,"MSI","",""
"1388","ABL signaling - Cell cycle",-0.0185117746301418,0.9852305843792,0.993835218303909,"MSI","",""
"1389","Apoptosis regulation - Cell cycle",-0.741490961224216,0.458395810238809,0.696641001086611,"MSI","",""
"1390","ABL signaling - Chromatin histone acetylation",-0.0979551039956602,0.921967943671806,0.968066340855396,"MSI","",""
"1391","Apoptosis regulation - Chromatin histone acetylation",-0.623394489593205,0.533025318201846,0.732909812527538,"MSI","",""
"1392","Cell cycle - Chromatin histone acetylation",-0.122443879994575,0.902547488719084,0.96522439765791,"MSI","",""
"1393","ABL signaling - Chromatin histone methylation",-0.805900280660589,0.420300349417485,0.660471977656048,"MSI","",""
"1394","Apoptosis regulation - Chromatin histone methylation",-1.4326961423611,0.151944692417706,0.422882216246868,"MSI","",""
"1395","Cell cycle - Chromatin histone methylation",-1.03665937928795,0.299894629334265,0.577297161468459,"MSI","",""
"1396","Chromatin histone acetylation - Chromatin histone methylation",-0.832618383963111,0.40505998743567,0.668348979268856,"MSI","",""
"1397","ABL signaling - Chromatin other",-0.718621452229335,0.472374191994346,0.695021900322892,"MSI","",""
"1398","Apoptosis regulation - Chromatin other",-1.81184419295396,0.0700102744462065,0.283725849071469,"MSI",".",""
"1399","Cell cycle - Chromatin other",-1.14522671462294,0.252115254744636,0.549420979679349,"MSI","",""
"1400","Chromatin histone acetylation - Chromatin other",-0.777571663034619,0.436821571847484,0.672705220645125,"MSI","",""
"1401","Chromatin histone methylation - Chromatin other",0.268400783362763,0.788390836591455,0.943618047941068,"MSI","",""
"1402","ABL signaling - Cytoskeleton",-0.86952398702853,0.38456059385714,0.653187479272054,"MSI","",""
"1403","Apoptosis regulation - Cytoskeleton",-1.51848633052644,0.128891842919186,0.419352334004675,"MSI","",""
"1404","Cell cycle - Cytoskeleton",-1.11996236512358,0.262729800085479,0.551732580179505,"MSI","",""
"1405","Chromatin histone acetylation - Cytoskeleton",-0.906084711959857,0.364891016544388,0.633758081366568,"MSI","",""
"1406","Chromatin histone methylation - Cytoskeleton",-0.0636237063679412,0.949269855029587,0.974583717830376,"MSI","",""
"1407","Chromatin other - Cytoskeleton",-0.346323591435824,0.729099540948533,0.891121661159318,"MSI","",""
"1408","ABL signaling - DNA replication",1.12493526402099,0.260616467356723,0.552315632655073,"MSI","",""
"1409","Apoptosis regulation - DNA replication",1.9126216234216,0.0557965094128224,0.25777987348724,"MSI",".",""
"1410","Cell cycle - DNA replication",2.40583532894645,0.0161355360396672,0.138048475006042,"MSI","*",""
"1411","Chromatin histone acetylation - DNA replication",1.69490202794352,0.0900940077647141,0.325183059275765,"MSI",".",""
"1412","Chromatin histone methylation - DNA replication",2.22319222138535,0.0262028411319381,0.16813489726327,"MSI","*",""
"1413","Chromatin other - DNA replication",3.11811668398438,0.00182010728788663,0.0420444783501812,"MSI","**","*"
"1414","Cytoskeleton - DNA replication",2.30989671801938,0.0208938728202156,0.16088282071566,"MSI","*",""
"1415","ABL signaling - EGFR signaling",-1.30257295178036,0.192720597066904,0.494649532471719,"MSI","",""
"1416","Apoptosis regulation - EGFR signaling",-3.56209248776775,0.000367910719209893,0.0121410537339265,"MSI","***","*"
"1417","Cell cycle - EGFR signaling",-2.46700352601101,0.0136249015915279,0.131139677818456,"MSI","*",""
"1418","Chromatin histone acetylation - EGFR signaling",-1.58713504278468,0.112482062715519,0.387811290854997,"MSI","",""
"1419","Chromatin histone methylation - EGFR signaling",-0.236467089707818,0.813070241814252,0.95826135642394,"MSI","",""
"1420","Chromatin other - EGFR signaling",-0.815453653205919,0.41481268352102,0.660839516505901,"MSI","",""
"1421","Cytoskeleton - EGFR signaling",-0.152300837438934,0.878949664445147,0.962262428847531,"MSI","",""
"1422","DNA replication - EGFR signaling",-5.46047369622204,4.74865845762981e-08,1.09694010371249e-05,"MSI","***","***"
"1423","ABL signaling - ERK MAPK signaling",0.392024435999581,0.695040158682309,0.858579019548735,"MSI","",""
"1424","Apoptosis regulation - ERK MAPK signaling",0.109519537303916,0.912790426448756,0.971680131380934,"MSI","",""
"1425","Cell cycle - ERK MAPK signaling",0.821986720644283,0.411084454724785,0.668735979164967,"MSI","",""
"1426","Chromatin histone acetylation - ERK MAPK signaling",0.682071795698445,0.495193553830153,0.710495098973698,"MSI","",""
"1427","Chromatin histone methylation - ERK MAPK signaling",1.47325312238552,0.140682795784105,0.411363618052256,"MSI","",""
"1428","Chromatin other - ERK MAPK signaling",1.86453392477093,0.0622467620756428,0.271301925273085,"MSI",".",""
"1429","Cytoskeleton - ERK MAPK signaling",1.55861328183704,0.11908793752977,0.404548728961425,"MSI","",""
"1430","DNA replication - ERK MAPK signaling",-1.73920632175606,0.0819984778801957,0.315694139838753,"MSI",".",""
"1431","EGFR signaling - ERK MAPK signaling",3.58315243914574,0.000339472361164079,0.013069685904817,"MSI","***","*"
"1432","ABL signaling - Genome integrity",0.0565544056603922,0.95490015538852,0.976026265021009,"MSI","",""
"1433","Apoptosis regulation - Genome integrity",-0.638620452192866,0.523069873016287,0.723527788423726,"MSI","",""
"1434","Cell cycle - Genome integrity",0.148094197041135,0.882268429039076,0.961339656169937,"MSI","",""
"1435","Chromatin histone acetylation - Genome integrity",0.227627091870724,0.819936156521135,0.947026260781911,"MSI","",""
"1436","Chromatin histone methylation - Genome integrity",1.13108811320784,0.25801800686996,0.5570295288501,"MSI","",""
"1437","Chromatin other - Genome integrity",1.31428859257238,0.188749104659628,0.489899361532292,"MSI","",""
"1438","Cytoskeleton - Genome integrity",1.21591972169843,0.224015504536975,0.522702843919608,"MSI","",""
"1439","DNA replication - Genome integrity",-2.46443640475606,0.0137228913516014,0.126799516088797,"MSI","*",""
"1440","EGFR signaling - Genome integrity",2.80648516179499,0.00500852191347573,0.0723105351258059,"MSI","**","."
"1441","ERK MAPK signaling - Genome integrity",-0.726972280646282,0.46724293657589,0.691878963775837,"MSI","",""
"1442","ABL signaling - Hormone-related",-1.00403981595552,0.315359422454376,0.59226037875578,"MSI","",""
"1443","Apoptosis regulation - Hormone-related",-2.05604021101858,0.0397786404474496,0.224118681545387,"MSI","*",""
"1444","Cell cycle - Hormone-related",-1.48157094793436,0.138454493998006,0.415363481994017,"MSI","",""
"1445","Chromatin histone acetylation - Hormone-related",-1.10972260401916,0.267118579344978,0.546056564855663,"MSI","",""
"1446","Chromatin histone methylation - Hormone-related",-0.0734663279967451,0.94143503800957,0.970854882947369,"MSI","",""
"1447","Chromatin other - Hormone-related",-0.438068542554715,0.661336597268833,0.848715299828336,"MSI","",""
"1448","Cytoskeleton - Hormone-related",0,1,1,"MSI","",""
"1449","DNA replication - Hormone-related",-3.15591972586617,0.00159992886708108,0.0410648409217478,"MSI","**","*"
"1450","EGFR signaling - Hormone-related",0.203067783251912,0.839082052321753,0.959544327160025,"MSI","",""
"1451","ERK MAPK signaling - Hormone-related",-2.10163372049583,0.03558537363084,0.205505532718101,"MSI","*",""
"1452","Genome integrity - Hormone-related",-1.63132749174019,0.10282123545825,0.359874324103874,"MSI","",""
"1453","ABL signaling - IGF1R signaling",-0.878555103829445,0.379642547753707,0.649610581711898,"MSI","",""
"1454","Apoptosis regulation - IGF1R signaling",-2.27374173507734,0.0229815192658522,0.160870634860965,"MSI","*",""
"1455","Cell cycle - IGF1R signaling",-1.49072595337506,0.136033459246815,0.413470119552819,"MSI","",""
"1456","Chromatin histone acetylation - IGF1R signaling",-0.995680325377994,0.319405492519039,0.595021522354016,"MSI","",""
"1457","Chromatin histone methylation - IGF1R signaling",0.140837077713117,0.887998651202079,0.958540600129346,"MSI","",""
"1458","Chromatin other - IGF1R signaling",-0.199619470934749,0.841778198661304,0.957885536407691,"MSI","",""
"1459","Cytoskeleton - IGF1R signaling",0.221315407834898,0.824846853706605,0.947958324409083,"MSI","",""
"1460","DNA replication - IGF1R signaling",-3.75963746292996,0.000170159760951025,0.00982672619492168,"MSI","***","**"
"1461","EGFR signaling - IGF1R signaling",0.654539897235571,0.512764031603616,0.717869644245062,"MSI","",""
"1462","ERK MAPK signaling - IGF1R signaling",-2.32222658759769,0.0202207380786813,0.161068637799151,"MSI","*",""
"1463","Genome integrity - IGF1R signaling",-1.7019699319246,0.0887610049528356,0.325457018160397,"MSI",".",""
"1464","Hormone-related - IGF1R signaling",0.285716962934555,0.775094911516936,0.932536065418814,"MSI","",""
"1465","ABL signaling - Metabolism",-0.857107159962026,0.391385664527735,0.655145568883382,"MSI","",""
"1466","Apoptosis regulation - Metabolism",-1.82371928321987,0.0681945220695405,0.281302403536855,"MSI",".",""
"1467","Cell cycle - Metabolism",-1.26117196394412,0.20724689733798,0.498687846719515,"MSI","",""
"1468","Chromatin histone acetylation - Metabolism",-0.929767587151188,0.352491431825874,0.631205587223076,"MSI","",""
"1469","Chromatin histone methylation - Metabolism",0.0734663279967451,0.94143503800957,0.975208492287941,"MSI","",""
"1470","Chromatin other - Metabolism",-0.240937698405093,0.809603403538694,0.959068647268915,"MSI","",""
"1471","Cytoskeleton - Metabolism",0.14693265599349,0.883185175896186,0.957820542873328,"MSI","",""
"1472","DNA replication - Metabolism",-2.91899793701385,0.00351158547652372,0.0579411603626415,"MSI","**","."
"1473","EGFR signaling - Metabolism",0.427511122635604,0.669007085562058,0.853815672733897,"MSI","",""
"1474","ERK MAPK signaling - Metabolism",-1.87143448944761,0.0612848821630834,0.272246303455236,"MSI",".",""
"1475","Genome integrity - Metabolism",-1.40370039986947,0.16040808334475,0.435932555913381,"MSI","",""
"1476","Hormone-related - Metabolism",0.179955016867972,0.857187882932218,0.965904394913865,"MSI","",""
"1477","IGF1R signaling - Metabolism",-0.0779228080730604,0.937889456352619,0.980327893291651,"MSI","",""
"1478","ABL signaling - Mitosis",-0.236025126534309,0.813413172755225,0.953799202570848,"MSI","",""
"1479","Apoptosis regulation - Mitosis",-1.19645277816336,0.231519915820166,0.534811005544582,"MSI","",""
"1480","Cell cycle - Mitosis",-0.406930219937093,0.684059239786761,0.854149645355362,"MSI","",""
"1481","Chromatin histone acetylation - Mitosis",-0.165299237992677,0.868708458563632,0.969428279846372,"MSI","",""
"1482","Chromatin histone methylation - Mitosis",0.819146027383778,0.412703104093733,0.662044562817031,"MSI","",""
"1483","Chromatin other - Mitosis",0.812969581368138,0.416235498609317,0.658564384785974,"MSI","",""
"1484","Cytoskeleton - Mitosis",0.902449013219416,0.36681839465184,0.63235111316847,"MSI","",""
"1485","DNA replication - Mitosis",-2.88186038917516,0.00395334854441035,0.0608815675839194,"MSI","**","."
"1486","EGFR signaling - Mitosis",2.04471207957104,0.0408832520155076,0.219628632920518,"MSI","*",""
"1487","ERK MAPK signaling - Mitosis",-1.26775644222445,0.204884941614358,0.503493845882092,"MSI","",""
"1488","Genome integrity - Mitosis",-0.583120900849469,0.559811914515257,0.756237147678506,"MSI","",""
"1489","Hormone-related - Mitosis",1.19382782994711,0.232545322983108,0.526646760873509,"MSI","",""
