"","DRUG_ID","SCREENING_SITE","DRUG_NAME","SYNONYMS","TARGET","TARGET_PATHWAY","drug_name","subtype","value"
"992",1933,"SANGER","P22077","P 22077, P-22077","USP7, USP47","Protein stability and degradation","P22077..GDSC2.1933.","STAD_MSI",0.0506144318326229
"993",1933,"SANGER","P22077","P 22077, P-22077","USP7, USP47","Protein stability and degradation","P22077..GDSC2.1933.","STAD_GS",0.494661848357429
"994",1933,"SANGER","P22077","P 22077, P-22077","USP7, USP47","Protein stability and degradation","P22077..GDSC2.1933.","STAD_CIN",-0.231146968836662
"995",1933,"SANGER","P22077","P 22077, P-22077","USP7, USP47","Protein stability and degradation","P22077..GDSC2.1933.","EMT",0.00652962311140179
"996",1933,"SANGER","P22077","P 22077, P-22077","USP7, USP47","Protein stability and degradation","P22077..GDSC2.1933.","High_cal",0.435808016702571
"997",1933,"SANGER","P22077","P 22077, P-22077","USP7, USP47","Protein stability and degradation","P22077..GDSC2.1933.","MSS_TP53neg",0.133796610507654
"998",1933,"SANGER","P22077","P 22077, P-22077","USP7, USP47","Protein stability and degradation","P22077..GDSC2.1933.","MSS_TP53pos",-0.0774189849868698
"999",1933,"SANGER","P22077","P 22077, P-22077","USP7, USP47","Protein stability and degradation","P22077..GDSC2.1933.","Low_cal",-0.435808016702571
"1000",1933,"SANGER","P22077","P 22077, P-22077","USP7, USP47","Protein stability and degradation","P22077..GDSC2.1933.","MSI",-0.0591195149951265
"1001",1936,"SANGER","Savolitinib","AZD6094, Volitinib, AZD-6094, AZD 6094","MET","RTK signaling","savolitinib..GDSC2.1936.","STAD_CIN",-0.206775049958083
"1002",1936,"SANGER","Savolitinib","AZD6094, Volitinib, AZD-6094, AZD 6094","MET","RTK signaling","savolitinib..GDSC2.1936.","STAD_MSI",0.144997144367408
"1003",1936,"SANGER","Savolitinib","AZD6094, Volitinib, AZD-6094, AZD 6094","MET","RTK signaling","savolitinib..GDSC2.1936.","STAD_GS",0.132724855471427
"1004",1936,"SANGER","Savolitinib","AZD6094, Volitinib, AZD-6094, AZD 6094","MET","RTK signaling","savolitinib..GDSC2.1936.","MSS_TP53pos",-0.0396816921877255
"1005",1936,"SANGER","Savolitinib","AZD6094, Volitinib, AZD-6094, AZD 6094","MET","RTK signaling","savolitinib..GDSC2.1936.","Low_cal",0.170177289651547
"1006",1936,"SANGER","Savolitinib","AZD6094, Volitinib, AZD-6094, AZD 6094","MET","RTK signaling","savolitinib..GDSC2.1936.","MSS_TP53neg",0.238141884819014
"1007",1936,"SANGER","Savolitinib","AZD6094, Volitinib, AZD-6094, AZD 6094","MET","RTK signaling","savolitinib..GDSC2.1936.","STAD_EBV",0.0706861545997651
"1008",1936,"SANGER","Savolitinib","AZD6094, Volitinib, AZD-6094, AZD 6094","MET","RTK signaling","savolitinib..GDSC2.1936.","EMT",-0.207168294074016
"1009",1936,"SANGER","Savolitinib","AZD6094, Volitinib, AZD-6094, AZD 6094","MET","RTK signaling","savolitinib..GDSC2.1936.","MSI",-0.0818849654364146
"1010",1936,"SANGER","Savolitinib","AZD6094, Volitinib, AZD-6094, AZD 6094","MET","RTK signaling","savolitinib..GDSC2.1936.","High_cal",-0.170177289651547
"1011",1939,"SANGER","UMI-77","UMI 77, UMI-77","MCL1","Apoptosis regulation","UMI.77..GDSC2.1939.","STAD_GS",0.374121443406525
"1012",1939,"SANGER","UMI-77","UMI 77, UMI-77","MCL1","Apoptosis regulation","UMI.77..GDSC2.1939.","STAD_CIN",-0.0775740705466853
"1013",1939,"SANGER","UMI-77","UMI 77, UMI-77","MCL1","Apoptosis regulation","UMI.77..GDSC2.1939.","EMT",-0.343983433923082
"1014",1939,"SANGER","UMI-77","UMI 77, UMI-77","MCL1","Apoptosis regulation","UMI.77..GDSC2.1939.","Low_cal",-0.11266030124541
"1015",1939,"SANGER","UMI-77","UMI 77, UMI-77","MCL1","Apoptosis regulation","UMI.77..GDSC2.1939.","High_cal",0.11266030124541
"1016",1939,"SANGER","UMI-77","UMI 77, UMI-77","MCL1","Apoptosis regulation","UMI.77..GDSC2.1939.","STAD_MSI",-0.0771633531102543
"1017",1939,"SANGER","UMI-77","UMI 77, UMI-77","MCL1","Apoptosis regulation","UMI.77..GDSC2.1939.","MSS_TP53pos",0.277197382849251
"1018",1939,"SANGER","UMI-77","UMI 77, UMI-77","MCL1","Apoptosis regulation","UMI.77..GDSC2.1939.","MSI",-0.130717187707464
"1019",1939,"SANGER","UMI-77","UMI 77, UMI-77","MCL1","Apoptosis regulation","UMI.77..GDSC2.1939.","MSS_TP53neg",0.0747887709983491
"1020",1939,"SANGER","UMI-77","UMI 77, UMI-77","MCL1","Apoptosis regulation","UMI.77..GDSC2.1939.","STAD_EBV",-0.143874879944218
"1021",1940,"SANGER","WIKI4","WIKI-4, WIKI 4","TNKS1, TNKS2","WNT signaling","WIKI4..GDSC2.1940.","EMT",-0.0261343001750261
"1022",1940,"SANGER","WIKI4","WIKI-4, WIKI 4","TNKS1, TNKS2","WNT signaling","WIKI4..GDSC2.1940.","High_cal",0.230715041387693
"1023",1940,"SANGER","WIKI4","WIKI-4, WIKI 4","TNKS1, TNKS2","WNT signaling","WIKI4..GDSC2.1940.","MSS_TP53neg",-0.173341732324094
"1024",1940,"SANGER","WIKI4","WIKI-4, WIKI 4","TNKS1, TNKS2","WNT signaling","WIKI4..GDSC2.1940.","MSI",-0.0465924414189327
"1025",1940,"SANGER","WIKI4","WIKI-4, WIKI 4","TNKS1, TNKS2","WNT signaling","WIKI4..GDSC2.1940.","STAD_MSI",0.0656465498087424
"1026",1940,"SANGER","WIKI4","WIKI-4, WIKI 4","TNKS1, TNKS2","WNT signaling","WIKI4..GDSC2.1940.","Low_cal",-0.230715041387693
"1027",1940,"SANGER","WIKI4","WIKI-4, WIKI 4","TNKS1, TNKS2","WNT signaling","WIKI4..GDSC2.1940.","MSS_TP53pos",0.199159963614957
"1028",1940,"SANGER","WIKI4","WIKI-4, WIKI 4","TNKS1, TNKS2","WNT signaling","WIKI4..GDSC2.1940.","STAD_CIN",-0.204021347833762
"1029",1940,"SANGER","WIKI4","WIKI-4, WIKI 4","TNKS1, TNKS2","WNT signaling","WIKI4..GDSC2.1940.","STAD_GS",0.240214604054147
"1030",1940,"SANGER","WIKI4","WIKI-4, WIKI 4","TNKS1, TNKS2","WNT signaling","WIKI4..GDSC2.1940.","STAD_EBV",0.109376610720784
"1031",1941,"SANGER","Sepantronium bromide","YM155, YM-155, YM 155","BIRC5","Apoptosis regulation","YM.155..GDSC2.1941.","MSI",-0.0987241948329829
"1032",1941,"SANGER","Sepantronium bromide","YM155, YM-155, YM 155","BIRC5","Apoptosis regulation","YM.155..GDSC2.1941.","STAD_MSI",0.271094270329562
"1033",1941,"SANGER","Sepantronium bromide","YM155, YM-155, YM 155","BIRC5","Apoptosis regulation","YM.155..GDSC2.1941.","High_cal",0.118862023462101
"1034",1941,"SANGER","Sepantronium bromide","YM155, YM-155, YM 155","BIRC5","Apoptosis regulation","YM.155..GDSC2.1941.","EMT",-0.489881189572588
"1035",1941,"SANGER","Sepantronium bromide","YM155, YM-155, YM 155","BIRC5","Apoptosis regulation","YM.155..GDSC2.1941.","STAD_EBV",-0.330343084071944
"1036",1941,"SANGER","Sepantronium bromide","YM155, YM-155, YM 155","BIRC5","Apoptosis regulation","YM.155..GDSC2.1941.","STAD_GS",0.609231355829547
"1037",1941,"SANGER","Sepantronium bromide","YM155, YM-155, YM 155","BIRC5","Apoptosis regulation","YM.155..GDSC2.1941.","MSS_TP53pos",0.582110258169129
"1038",1941,"SANGER","Sepantronium bromide","YM155, YM-155, YM 155","BIRC5","Apoptosis regulation","YM.155..GDSC2.1941.","MSS_TP53neg",-0.228318347846312
"1039",1941,"SANGER","Sepantronium bromide","YM155, YM-155, YM 155","BIRC5","Apoptosis regulation","YM.155..GDSC2.1941.","Low_cal",-0.118862023462101
"1040",1941,"SANGER","Sepantronium bromide","YM155, YM-155, YM 155","BIRC5","Apoptosis regulation","YM.155..GDSC2.1941.","STAD_CIN",-0.40126813311753
"1041",1996,"SANGER","MIM1","MIM 1, MIM-1","MCL1","Apoptosis regulation","MIM.1..GDSC2.1996.","STAD_MSI",0.122630794671316
"1042",1996,"SANGER","MIM1","MIM 1, MIM-1","MCL1","Apoptosis regulation","MIM.1..GDSC2.1996.","STAD_GS",0.397704555003104
"1043",1996,"SANGER","MIM1","MIM 1, MIM-1","MCL1","Apoptosis regulation","MIM.1..GDSC2.1996.","MSI",0.512386387910583
"1044",1996,"SANGER","MIM1","MIM 1, MIM-1","MCL1","Apoptosis regulation","MIM.1..GDSC2.1996.","STAD_EBV",0.29559562897134
"1045",1996,"SANGER","MIM1","MIM 1, MIM-1","MCL1","Apoptosis regulation","MIM.1..GDSC2.1996.","STAD_CIN",-0.393025771643141
"1046",1996,"SANGER","MIM1","MIM 1, MIM-1","MCL1","Apoptosis regulation","MIM.1..GDSC2.1996.","High_cal",0.136388300128814
"1047",1996,"SANGER","MIM1","MIM 1, MIM-1","MCL1","Apoptosis regulation","MIM.1..GDSC2.1996.","MSS_TP53pos",0.0952335677258481
"1048",1996,"SANGER","MIM1","MIM 1, MIM-1","MCL1","Apoptosis regulation","MIM.1..GDSC2.1996.","MSS_TP53neg",-0.193931531097667
"1049",1996,"SANGER","MIM1","MIM 1, MIM-1","MCL1","Apoptosis regulation","MIM.1..GDSC2.1996.","Low_cal",-0.136388300128814
"1050",1996,"SANGER","MIM1","MIM 1, MIM-1","MCL1","Apoptosis regulation","MIM.1..GDSC2.1996.","EMT",-0.408250498330757
"1051",1997,"SANGER","WEHI-539","WEHI539, WEHI-539","BCL-XL","Apoptosis regulation","WEHI.539..GDSC2.1997.","STAD_EBV",-0.218852724922706
"1052",1997,"SANGER","WEHI-539","WEHI539, WEHI-539","BCL-XL","Apoptosis regulation","WEHI.539..GDSC2.1997.","STAD_MSI",0.365139784595479
"1053",1997,"SANGER","WEHI-539","WEHI539, WEHI-539","BCL-XL","Apoptosis regulation","WEHI.539..GDSC2.1997.","MSS_TP53pos",-0.0427522857928319
"1054",1997,"SANGER","WEHI-539","WEHI539, WEHI-539","BCL-XL","Apoptosis regulation","WEHI.539..GDSC2.1997.","MSI",0.0364666239045844
"1055",1997,"SANGER","WEHI-539","WEHI539, WEHI-539","BCL-XL","Apoptosis regulation","WEHI.539..GDSC2.1997.","STAD_GS",0.301195959411912
"1056",1997,"SANGER","WEHI-539","WEHI539, WEHI-539","BCL-XL","Apoptosis regulation","WEHI.539..GDSC2.1997.","Low_cal",-0.566552358563995
"1057",1997,"SANGER","WEHI-539","WEHI539, WEHI-539","BCL-XL","Apoptosis regulation","WEHI.539..GDSC2.1997.","STAD_CIN",-0.375330236021567
"1058",1997,"SANGER","WEHI-539","WEHI539, WEHI-539","BCL-XL","Apoptosis regulation","WEHI.539..GDSC2.1997.","EMT",0.101837888215972
"1059",1997,"SANGER","WEHI-539","WEHI539, WEHI-539","BCL-XL","Apoptosis regulation","WEHI.539..GDSC2.1997.","MSS_TP53neg",-0.0551984923041764
"1060",1997,"SANGER","WEHI-539","WEHI539, WEHI-539","BCL-XL","Apoptosis regulation","WEHI.539..GDSC2.1997.","High_cal",0.566552358563995
"1061",2040,"SANGER","Foretinib","GSK1363089, XL-880, EXEL-2880, GSK089","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","foretinib..GDSC2.2040.","STAD_MSI",0.458536309934689
"1062",2040,"SANGER","Foretinib","GSK1363089, XL-880, EXEL-2880, GSK089","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","foretinib..GDSC2.2040.","STAD_GS",0.216024189572129
"1063",2040,"SANGER","Foretinib","GSK1363089, XL-880, EXEL-2880, GSK089","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","foretinib..GDSC2.2040.","MSS_TP53pos",0.145166162648259
"1064",2040,"SANGER","Foretinib","GSK1363089, XL-880, EXEL-2880, GSK089","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","foretinib..GDSC2.2040.","STAD_CIN",-0.479894673319263
"1065",2040,"SANGER","Foretinib","GSK1363089, XL-880, EXEL-2880, GSK089","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","foretinib..GDSC2.2040.","Low_cal",0.119599575383976
"1066",2040,"SANGER","Foretinib","GSK1363089, XL-880, EXEL-2880, GSK089","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","foretinib..GDSC2.2040.","STAD_EBV",-0.0387435571462673
"1067",2040,"SANGER","Foretinib","GSK1363089, XL-880, EXEL-2880, GSK089","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","foretinib..GDSC2.2040.","MSS_TP53neg",-0.218895171995012
"1068",2040,"SANGER","Foretinib","GSK1363089, XL-880, EXEL-2880, GSK089","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","foretinib..GDSC2.2040.","EMT",0.0177687836124311
"1069",2040,"SANGER","Foretinib","GSK1363089, XL-880, EXEL-2880, GSK089","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","foretinib..GDSC2.2040.","MSI",0.031803787745397
"1070",2040,"SANGER","Foretinib","GSK1363089, XL-880, EXEL-2880, GSK089","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","foretinib..GDSC2.2040.","High_cal",-0.119599575383976
"1071",2044,"SANGER","Pyridostatin","","G-quadruplex stabiliser","DNA replication","Pyridostatin..GDSC2.2044.","MSS_TP53neg",0.0331240867436432
"1072",2044,"SANGER","Pyridostatin","","G-quadruplex stabiliser","DNA replication","Pyridostatin..GDSC2.2044.","STAD_GS",-0.159492832994279
"1073",2044,"SANGER","Pyridostatin","","G-quadruplex stabiliser","DNA replication","Pyridostatin..GDSC2.2044.","EMT",-0.00808213024850771
"1074",2044,"SANGER","Pyridostatin","","G-quadruplex stabiliser","DNA replication","Pyridostatin..GDSC2.2044.","Low_cal",0.349254097953951
"1075",2044,"SANGER","Pyridostatin","","G-quadruplex stabiliser","DNA replication","Pyridostatin..GDSC2.2044.","MSS_TP53pos",0.244357881991053
"1076",2044,"SANGER","Pyridostatin","","G-quadruplex stabiliser","DNA replication","Pyridostatin..GDSC2.2044.","STAD_MSI",-0.200875428656441
"1077",2044,"SANGER","Pyridostatin","","G-quadruplex stabiliser","DNA replication","Pyridostatin..GDSC2.2044.","MSI",-0.408963255609007
"1078",2044,"SANGER","Pyridostatin","","G-quadruplex stabiliser","DNA replication","Pyridostatin..GDSC2.2044.","STAD_CIN",0.254564359138707
"1079",2044,"SANGER","Pyridostatin","","G-quadruplex stabiliser","DNA replication","Pyridostatin..GDSC2.2044.","STAD_EBV",-0.0220172609815513
"1080",2044,"SANGER","Pyridostatin","","G-quadruplex stabiliser","DNA replication","Pyridostatin..GDSC2.2044.","High_cal",-0.349254097953951
"1081",2046,"SANGER","MK-8776","SCH900776","CHEK1, CHEK2, CDK2","Cell cycle","SCH900776..GDSC2.2046.","Low_cal",0.408750965816324
"1082",2046,"SANGER","MK-8776","SCH900776","CHEK1, CHEK2, CDK2","Cell cycle","SCH900776..GDSC2.2046.","MSI",0.226796754750114
"1083",2046,"SANGER","MK-8776","SCH900776","CHEK1, CHEK2, CDK2","Cell cycle","SCH900776..GDSC2.2046.","MSS_TP53neg",0.170857707599517
"1084",2046,"SANGER","MK-8776","SCH900776","CHEK1, CHEK2, CDK2","Cell cycle","SCH900776..GDSC2.2046.","STAD_GS",-0.240644840150597
"1085",2046,"SANGER","MK-8776","SCH900776","CHEK1, CHEK2, CDK2","Cell cycle","SCH900776..GDSC2.2046.","MSS_TP53pos",-0.365305025867841
"1086",2046,"SANGER","MK-8776","SCH900776","CHEK1, CHEK2, CDK2","Cell cycle","SCH900776..GDSC2.2046.","STAD_EBV",0.262462404220955
"1087",2046,"SANGER","MK-8776","SCH900776","CHEK1, CHEK2, CDK2","Cell cycle","SCH900776..GDSC2.2046.","EMT",0.120952357746775
"1088",2046,"SANGER","MK-8776","SCH900776","CHEK1, CHEK2, CDK2","Cell cycle","SCH900776..GDSC2.2046.","High_cal",-0.408750965816324
"1089",2046,"SANGER","MK-8776","SCH900776","CHEK1, CHEK2, CDK2","Cell cycle","SCH900776..GDSC2.2046.","STAD_CIN",0.103303615165672
"1090",2046,"SANGER","MK-8776","SCH900776","CHEK1, CHEK2, CDK2","Cell cycle","SCH900776..GDSC2.2046.","STAD_MSI",-0.0930567386465451
"1091",2047,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.2047.","EMT",0.067129427750258
"1092",2047,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.2047.","High_cal",0.178269840069226
"1093",2047,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.2047.","MSI",-0.0647690555575764
"1094",2047,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.2047.","STAD_GS",-0.261745652305474
"1095",2047,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.2047.","MSS_TP53neg",-0.0698037564129188
"1096",2047,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.2047.","Low_cal",-0.178269840069226
"1097",2047,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.2047.","STAD_MSI",0.415387170702977
"1098",2047,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.2047.","STAD_CIN",-0.156547661780718
"1099",2047,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.2047.","MSS_TP53pos",0.0547077138199128
"1100",2047,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.2047.","STAD_EBV",-0.210089844341017
"1101",2048,"SANGER","Vinorelbine","vinorelbine tartrate, Navelbine, Exelbine","Microtubule destabiliser","Mitosis","vinorelbine..GDSC2.2048.","STAD_GS",0.28528563260251
"1102",2048,"SANGER","Vinorelbine","vinorelbine tartrate, Navelbine, Exelbine","Microtubule destabiliser","Mitosis","vinorelbine..GDSC2.2048.","Low_cal",-0.210344911734521
"1103",2048,"SANGER","Vinorelbine","vinorelbine tartrate, Navelbine, Exelbine","Microtubule destabiliser","Mitosis","vinorelbine..GDSC2.2048.","MSS_TP53neg",0.122802923889009
"1104",2048,"SANGER","Vinorelbine","vinorelbine tartrate, Navelbine, Exelbine","Microtubule destabiliser","Mitosis","vinorelbine..GDSC2.2048.","EMT",0.132574683692807
"1105",2048,"SANGER","Vinorelbine","vinorelbine tartrate, Navelbine, Exelbine","Microtubule destabiliser","Mitosis","vinorelbine..GDSC2.2048.","STAD_EBV",-0.258612466860958
"1106",2048,"SANGER","Vinorelbine","vinorelbine tartrate, Navelbine, Exelbine","Microtubule destabiliser","Mitosis","vinorelbine..GDSC2.2048.","STAD_CIN",0.251637031056429
"1107",2048,"SANGER","Vinorelbine","vinorelbine tartrate, Navelbine, Exelbine","Microtubule destabiliser","Mitosis","vinorelbine..GDSC2.2048.","High_cal",0.210344911734521
"1108",2048,"SANGER","Vinorelbine","vinorelbine tartrate, Navelbine, Exelbine","Microtubule destabiliser","Mitosis","vinorelbine..GDSC2.2048.","MSI",0.0109432625430882
"1109",2048,"SANGER","Vinorelbine","vinorelbine tartrate, Navelbine, Exelbine","Microtubule destabiliser","Mitosis","vinorelbine..GDSC2.2048.","STAD_MSI",-0.347857195905263
"1110",2048,"SANGER","Vinorelbine","vinorelbine tartrate, Navelbine, Exelbine","Microtubule destabiliser","Mitosis","vinorelbine..GDSC2.2048.","MSS_TP53pos",-0.182635773158182
"1111",2096,"SANGER","VX-11e","VX11e, VX11e","ERK2","ERK MAPK signaling","VX.11e..GDSC2.2096.","MSI",-0.231602767820957
"1112",2096,"SANGER","VX-11e","VX11e, VX11e","ERK2","ERK MAPK signaling","VX.11e..GDSC2.2096.","STAD_GS",-0.182089140313073
"1113",2096,"SANGER","VX-11e","VX11e, VX11e","ERK2","ERK MAPK signaling","VX.11e..GDSC2.2096.","STAD_CIN",0.0549984810455488
"1114",2096,"SANGER","VX-11e","VX11e, VX11e","ERK2","ERK MAPK signaling","VX.11e..GDSC2.2096.","STAD_MSI",0.265334806156129
"1115",2096,"SANGER","VX-11e","VX11e, VX11e","ERK2","ERK MAPK signaling","VX.11e..GDSC2.2096.","MSS_TP53neg",0.28476971626656
"1116",2096,"SANGER","VX-11e","VX11e, VX11e","ERK2","ERK MAPK signaling","VX.11e..GDSC2.2096.","High_cal",0.160717911696358
"1117",2096,"SANGER","VX-11e","VX11e, VX11e","ERK2","ERK MAPK signaling","VX.11e..GDSC2.2096.","MSS_TP53pos",-0.261591157063711
"1118",2096,"SANGER","VX-11e","VX11e, VX11e","ERK2","ERK MAPK signaling","VX.11e..GDSC2.2096.","STAD_EBV",-0.55791625618802
"1119",2096,"SANGER","VX-11e","VX11e, VX11e","ERK2","ERK MAPK signaling","VX.11e..GDSC2.2096.","EMT",0.316094297897706
"1120",2096,"SANGER","VX-11e","VX11e, VX11e","ERK2","ERK MAPK signaling","VX.11e..GDSC2.2096.","Low_cal",-0.160717911696358
"1121",2106,"SANGER","Uprosertib","GSK2141795, GSK2141795C, GSK-2141795","AKT1, AKT2, AKT3","PI3K/MTOR signaling","uprosertib..GDSC2.2106.","MSI",-0.0569482036949192
"1122",2106,"SANGER","Uprosertib","GSK2141795, GSK2141795C, GSK-2141795","AKT1, AKT2, AKT3","PI3K/MTOR signaling","uprosertib..GDSC2.2106.","STAD_GS",0.268283725362281
"1123",2106,"SANGER","Uprosertib","GSK2141795, GSK2141795C, GSK-2141795","AKT1, AKT2, AKT3","PI3K/MTOR signaling","uprosertib..GDSC2.2106.","MSS_TP53neg",-0.10369197844356
"1124",2106,"SANGER","Uprosertib","GSK2141795, GSK2141795C, GSK-2141795","AKT1, AKT2, AKT3","PI3K/MTOR signaling","uprosertib..GDSC2.2106.","STAD_CIN",0.0699116912783031
"1125",2106,"SANGER","Uprosertib","GSK2141795, GSK2141795C, GSK-2141795","AKT1, AKT2, AKT3","PI3K/MTOR signaling","uprosertib..GDSC2.2106.","MSS_TP53pos",0.140978469632065
"1126",2106,"SANGER","Uprosertib","GSK2141795, GSK2141795C, GSK-2141795","AKT1, AKT2, AKT3","PI3K/MTOR signaling","uprosertib..GDSC2.2106.","STAD_MSI",-0.0882223218747838
"1127",2106,"SANGER","Uprosertib","GSK2141795, GSK2141795C, GSK-2141795","AKT1, AKT2, AKT3","PI3K/MTOR signaling","uprosertib..GDSC2.2106.","High_cal",0.129198742761224
"1128",2106,"SANGER","Uprosertib","GSK2141795, GSK2141795C, GSK-2141795","AKT1, AKT2, AKT3","PI3K/MTOR signaling","uprosertib..GDSC2.2106.","STAD_EBV",-0.353482210553438
"1129",2106,"SANGER","Uprosertib","GSK2141795, GSK2141795C, GSK-2141795","AKT1, AKT2, AKT3","PI3K/MTOR signaling","uprosertib..GDSC2.2106.","EMT",-0.0452245146010553
"1130",2106,"SANGER","Uprosertib","GSK2141795, GSK2141795C, GSK-2141795","AKT1, AKT2, AKT3","PI3K/MTOR signaling","uprosertib..GDSC2.2106.","Low_cal",-0.129198742761224
"1131",2109,"SANGER","AZ6102","","TNKS1, TNKS2","WNT signaling","AZ6102..GDSC2.2109.","MSS_TP53neg",-0.0506698376072055
"1132",2109,"SANGER","AZ6102","","TNKS1, TNKS2","WNT signaling","AZ6102..GDSC2.2109.","STAD_CIN",-0.209731719858893
"1133",2109,"SANGER","AZ6102","","TNKS1, TNKS2","WNT signaling","AZ6102..GDSC2.2109.","MSI",0.0651681695073409
"1134",2109,"SANGER","AZ6102","","TNKS1, TNKS2","WNT signaling","AZ6102..GDSC2.2109.","STAD_MSI",0.35988334951807
"1135",2109,"SANGER","AZ6102","","TNKS1, TNKS2","WNT signaling","AZ6102..GDSC2.2109.","STAD_GS",0.118562639157185
"1136",2109,"SANGER","AZ6102","","TNKS1, TNKS2","WNT signaling","AZ6102..GDSC2.2109.","MSS_TP53pos",0.0455435072094033
"1137",2109,"SANGER","AZ6102","","TNKS1, TNKS2","WNT signaling","AZ6102..GDSC2.2109.","High_cal",0.525788518357985
"1138",2109,"SANGER","AZ6102","","TNKS1, TNKS2","WNT signaling","AZ6102..GDSC2.2109.","STAD_EBV",-0.448263345431944
"1139",2109,"SANGER","AZ6102","","TNKS1, TNKS2","WNT signaling","AZ6102..GDSC2.2109.","EMT",-0.078246789552694
"1140",2109,"SANGER","AZ6102","","TNKS1, TNKS2","WNT signaling","AZ6102..GDSC2.2109.","Low_cal",-0.525788518357985
"1141",2111,"SANGER","VE821","VE 821, VE-821","ATR","Genome integrity","VE.821..GDSC2.2111.","MSS_TP53pos",-0.436634892967046
"1142",2111,"SANGER","VE821","VE 821, VE-821","ATR","Genome integrity","VE.821..GDSC2.2111.","MSS_TP53neg",0.470506151445724
"1143",2111,"SANGER","VE821","VE 821, VE-821","ATR","Genome integrity","VE.821..GDSC2.2111.","High_cal",-0.358028772544361
"1144",2111,"SANGER","VE821","VE 821, VE-821","ATR","Genome integrity","VE.821..GDSC2.2111.","STAD_CIN",0.181909335997663
"1145",2111,"SANGER","VE821","VE 821, VE-821","ATR","Genome integrity","VE.821..GDSC2.2111.","MSI",0.199813295020157
"1146",2111,"SANGER","VE821","VE 821, VE-821","ATR","Genome integrity","VE.821..GDSC2.2111.","STAD_EBV",0.166556185864198
"1147",2111,"SANGER","VE821","VE 821, VE-821","ATR","Genome integrity","VE.821..GDSC2.2111.","STAD_MSI",-0.055700422393354
"1148",2111,"SANGER","VE821","VE 821, VE-821","ATR","Genome integrity","VE.821..GDSC2.2111.","STAD_GS",-0.384634083396844
"1149",2111,"SANGER","VE821","VE 821, VE-821","ATR","Genome integrity","VE.821..GDSC2.2111.","Low_cal",0.358028772544361
"1150",2111,"SANGER","VE821","VE 821, VE-821","ATR","Genome integrity","VE.821..GDSC2.2111.","EMT",-0.0667997609490176
